ElementId,Category,Family,Type,Original Category,Original Family,Original Type,Level,Mark,Assembly Code,Assembly Description,Length,Width,Depth,Height,Area,Volume,Weight,Unit Weight,Material,Type Comments,Base Level,Top Level,Base Offset,Top Offset,Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Room Id,Room Number,Room Name,Room Level,Room Area (SF),Room Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft),Comments,Parameter Snapshot
1941767,Curtain Panels,System Panel,Glazed,,,,L 1,,,,,"4' - 3 19/32""","0' - 1""","6' - 7""",28 SF,2.36 CF,,,Glass,,,,,,BoundingBox,134.319,186.857,20.5,,,,,,,,134.277,184.708,17.208,134.361,189.006,23.792,134.319,186.857,20.5,,,,,,,,,,,"Area=28 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=6' - 7"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.36 CF | Width=4' - 3 19/32"""
1941769,Curtain Panels,System Panel,Glazed,,,,L 1,,,,,"4' - 3 19/32""","0' - 1""","6' - 7""",28 SF,2.36 CF,,,Glass,,,,,,BoundingBox,134.319,195.975,20.5,,,,,,,,134.277,193.826,17.208,134.361,198.124,23.792,134.319,195.975,20.5,,,,,,,,,,,"Area=28 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=6' - 7"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.36 CF | Width=4' - 3 19/32"""
1941770,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"4' - 3 19/32""",,"0' - 5""","0' - 5""",3 SF,0.37 CF,,,Aluminum,,,,,,Point,134.215,198.124,24,,,,,,,240,134.007,193.826,23.792,134.423,198.124,24,134.215,195.975,23.896,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 3 19/32"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.37 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941771,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"4' - 4 27/32""",,"0' - 5""","0' - 5""",3 SF,0.38 CF,,,Aluminum,,,,,,Point,134.215,193.618,24,,,,,,,240,134.007,189.215,23.792,134.423,193.618,24,134.215,191.416,23.896,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 4 27/32"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.38 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941772,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"4' - 3 19/32""",,"0' - 5""","0' - 5""",3 SF,0.37 CF,,,Aluminum,,,,,,Point,134.215,184.708,17,,,,,,,240,134.007,184.708,17,134.423,189.006,17.208,134.215,186.857,17.104,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 3 19/32"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.37 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941773,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"4' - 3 19/32""",,"0' - 5""","0' - 5""",3 SF,0.37 CF,,,Aluminum,,,,,,Point,134.215,193.826,17,,,,,,,240,134.007,193.826,17,134.423,198.124,17.208,134.215,195.975,17.104,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 3 19/32"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.37 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941774,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,134.215,198.333,17,,,,,,,180,134.007,198.124,17,134.423,198.333,24,134.215,198.229,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941775,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,134.215,184.499,24,,,,,,,270,134.007,184.499,17,134.423,184.708,24,134.215,184.604,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941776,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,134.215,193.722,17,,,,,,,180,134.007,193.618,17,134.423,193.826,24,134.215,193.722,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941854,Curtain Panels,System Panel,Glazed,,,,L 1,,,,,"4' - 4 27/32""","0' - 1""","6' - 7""",29 SF,2.42 CF,,,Glass,,,,,,BoundingBox,134.319,191.416,20.5,,,,,,,,134.277,189.215,17.208,134.361,193.618,23.792,134.319,191.416,20.5,,,,,,,,,,,"Area=29 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=6' - 7"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.42 CF | Width=4' - 4 27/32"""
1941860,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"4' - 3 19/32""",,"0' - 5""","0' - 5""",3 SF,0.37 CF,,,Aluminum,,,,,,Point,134.215,189.006,24,,,,,,,240,134.007,184.708,23.792,134.423,189.006,24,134.215,186.857,23.896,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 3 19/32"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.37 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941861,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"4' - 4 27/32""",,"0' - 5""","0' - 5""",3 SF,0.38 CF,,,Aluminum,,,,,,Point,134.215,189.215,17,,,,,,,240,134.007,189.215,17,134.423,193.618,17.208,134.215,191.416,17.104,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=4' - 4 27/32"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.38 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941862,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,134.215,189.111,17,,,,,,,180,134.007,189.006,17,134.423,189.215,24,134.215,189.111,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941883,Walls,,Storefront - EXTERIOR ISLAND,,,,L 1,,B2010,Exterior Walls,"8' - 5 1/4""",,,,59 SF,,,,,,,,"2' - 0""","0' - 0""",Curve,129.329,198.666,15,133.548,198.666,15,125.111,198.666,15,,125.111,198.166,17,133.882,199.166,24,129.496,198.666,20.5,,,,,,,,,,,"Adjust for Mullion Size=False | Area=59 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=2' - 0"" | Border 1 Type=2.5"" x 5"" rectangular | Border 2 Type=2.5"" x 5"" rectangular | Export Type to IFC=0 | Family and Type=Storefront - EXTERIOR ISLAND | Interior Type=2.5"" x 5"" rectangular | Length=8' - 5 1/4"" | Offset=0' - 0"" | Related to Mass=False | Top Offset=0' - 0"" | Type=Storefront - EXTERIOR ISLAND | Type Id=Storefront - EXTERIOR ISLAND | Type IfcGUID=21niu4ukDA1u2Qnv1EMNlF | Type Mark=CW03 | Type Name=Storefront - EXTERIOR ISLAND | Unconnected Height=7' - 0"""
1941884,Curtain Panels,System Panel,Glazed,,,,L 1,,,,,"3' - 10 7/8""","0' - 1""","6' - 7""",26 SF,2.14 CF,,,Glass,,,,,,BoundingBox,131.387,198.77,20.5,,,,,,,,129.434,198.729,17.208,133.34,198.812,23.792,131.387,198.77,20.5,,,,,,,,,,,"Area=26 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=6' - 7"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.14 CF | Width=3' - 10 7/8"""
1941886,Curtain Panels,System Panel,Glazed,,,,L 1,,,,,"3' - 10 7/8""","0' - 1""","6' - 7""",26 SF,2.14 CF,,,Glass,,,,,,BoundingBox,127.272,198.77,20.5,,,,,,,,125.319,198.729,17.208,129.225,198.812,23.792,127.272,198.77,20.5,,,,,,,,,,,"Area=26 SF | Construction Type Id=GSP4R | Export Type to IFC=0 | Family and Type=Glazed | Height=6' - 7"" | Level=L 1 | Material=Glass | Offset=0' - 1 1/4"" | Thickness=0' - 1"" | Type=Glazed | Type Id=Glazed | Type IfcGUID=2kuA36Oo8Hr98b0026FtOP | Type Name=Glazed | Volume=2.14 CF | Width=3' - 10 7/8"""
1941887,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"3' - 10 7/8""",,"0' - 5""","0' - 5""",3 SF,0.34 CF,,,Aluminum,,,,,,Point,125.319,198.666,24,,,,,,,90,125.319,198.458,23.792,129.225,198.874,24,127.272,198.666,23.896,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=3' - 10 7/8"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.34 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941888,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"3' - 10 7/8""",,"0' - 5""","0' - 5""",3 SF,0.34 CF,,,Aluminum,,,,,,Point,129.434,198.666,24,,,,,,,270,129.434,198.458,23.792,133.34,198.874,24,131.387,198.666,23.896,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=3' - 10 7/8"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.34 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941889,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"3' - 10 7/8""",,"0' - 5""","0' - 5""",3 SF,0.34 CF,,,Aluminum,,,,,,Point,133.34,198.666,17,,,,,,,270,129.434,198.458,17,133.34,198.874,17.208,131.387,198.666,17.104,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=3' - 10 7/8"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.34 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941890,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"3' - 10 7/8""",,"0' - 5""","0' - 5""",3 SF,0.34 CF,,,Aluminum,,,,,,Point,129.225,198.666,17,,,,,,,270,125.319,198.458,17,129.225,198.874,17.208,127.272,198.666,17.104,,,,,,,,,,,"Area=3 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=3' - 10 7/8"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.34 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941891,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,125.111,198.666,17,,,,,,,180,125.111,198.458,17,125.319,198.874,24,125.215,198.666,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941892,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,133.548,198.666,24,,,,,,,360,133.34,198.458,17,133.548,198.874,24,133.444,198.666,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1941893,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",,,,L 1,,,,"7' - 0""",,"0' - 5""","0' - 5""",4 SF,0.61 CF,,,Aluminum,,,,,,Point,129.329,198.666,17,,,,,,,180,129.225,198.458,17,129.434,198.874,24,129.329,198.666,20.5,,,,,,,,,,,"Area=4 SF | Export Type to IFC=0 | Family and Type=2.5"" x 5"" rectangular | Length=7' - 0"" | Level=L 1 | Material=Aluminum | Offset=0' - 0"" | Thickness=0' - 5"" | Type=2.5"" x 5"" rectangular | Type Id=2.5"" x 5"" rectangular | Type IfcGUID=2mjs6M6G98BxHa18ZZD6Tx | Type Name=2.5"" x 5"" rectangular | Volume=0.61 CF | Width on side 1=0' - 1 1/4"" | Width on side 2=0' - 1 1/4"""
1943499,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"5' - 0 1/4""","0' - 8 1/4""",,,73 SF,50.05 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,106.975,169.677,-15,109.486,169.677,-15,104.465,169.677,-15,,104.465,169.333,-15,109.486,170.02,-0.5,106.975,169.677,-7.75,,,,,,,,,,,"Area=73 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=5' - 0 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=50.05 CF | Width=0' - 8 1/4"""
1943544,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"0' - 10 1/4""","0' - 8 1/4""",,,12 SF,8.51 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,111.038,169.677,-15,111.465,169.677,-15,110.611,169.677,-15,,110.611,169.333,-15,111.465,170.02,-0.5,111.038,169.677,-7.75,,,,,,,,,,,"Area=12 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=0' - 10 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=8.51 CF | Width=0' - 8 1/4"""
1943574,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"0' - 10 1/4""","0' - 8 1/4""",,,12 SF,8.51 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,96.538,169.677,-15,96.965,169.677,-15,96.111,169.677,-15,,96.111,169.333,-15,96.965,170.02,-0.5,96.538,169.677,-7.75,,,,,,,,,,,"Area=12 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=0' - 10 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=8.51 CF | Width=0' - 8 1/4"""
1943630,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"13' - 4 1/2""","0' - 8 1/4""",,,130 SF,89.50 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,88.298,169.666,-15,94.986,169.666,-15,81.611,169.666,-15,,81.611,169.322,-15,94.986,170.01,-0.5,88.298,169.666,-7.75,,,,,,,,,,,"Area=130 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=13' - 4 1/2"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=89.50 CF | Width=0' - 8 1/4"""
1943683,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"0' - 10 1/4""","0' - 8 1/4""",,,12 SF,8.51 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,80.059,169.677,-15,80.486,169.677,-15,79.632,169.677,-15,,79.632,169.333,-15,80.486,170.02,-0.5,80.059,169.677,-7.75,,,,,,,,,,,"Area=12 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=0' - 10 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=8.51 CF | Width=0' - 8 1/4"""
1943723,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"5' - 0 1/4""","0' - 8 1/4""",,,73 SF,50.05 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,69.621,169.677,-15,72.132,169.677,-15,67.111,169.677,-15,,67.111,169.333,-15,72.132,170.02,-0.5,69.621,169.677,-7.75,,,,,,,,,,,"Area=73 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=5' - 0 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=50.05 CF | Width=0' - 8 1/4"""
1943755,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"0' - 10 1/4""","0' - 8 1/4""",,,12 SF,8.51 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,65.559,169.677,-15,65.986,169.677,-15,65.132,169.677,-15,,65.132,169.333,-15,65.986,170.02,-0.5,65.559,169.677,-7.75,,,,,,,,,,,"Area=12 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=0' - 10 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=8.51 CF | Width=0' - 8 1/4"""
1943797,Walls,,"Generic - 8"" - EXTERIOR",,,,L -1,,B2010,Exterior Walls,"5' - 0 1/4""","0' - 8 1/4""",,,41 SF,28.13 CF,,,"Default Wall; Concrete, Cast-in-Place gray; Bamboo",,,,"0' - 0""","-0' - 6""",Curve,55.121,169.677,-15,52.611,169.677,-15,57.632,169.677,-15,,52.611,169.333,-15,57.632,170.02,-0.5,55.121,169.677,-7.75,,,,,,,,,,,"Area=41 SF | Assembly Code=B2010 | Assembly Description=Exterior Walls | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" - EXTERIOR | Length=5' - 0 1/4"" | Related to Mass=False | Thermal Mass=0.4694 BTU/(ft²·°F) | Top Offset=-0' - 6"" | Type=Generic - 8"" - EXTERIOR | Type Id=Generic - 8"" - EXTERIOR | Type IfcGUID=0YBSLlf6P0RPb$5Z_TbijB | Type Mark=G06 | Type Name=Generic - 8"" - EXTERIOR | Unconnected Height=14' - 6"" | Volume=28.13 CF | Width=0' - 8 1/4"""
