element_id,discipline,category,family,type,level,base_level,top_level,mark,system_name,system_type,service_type,classification,assembly_code,assembly_description,material,size,width,height,length,depth,area,volume,takt_id
1929068,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/2""","0' - 5""",3 SF,0.38 CF,L 1 Zone 7
1929069,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/2""","0' - 5""",3 SF,0.38 CF,L 1 Zone 7
1929070,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 1 Zone 7
1929071,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","1' - 0""","0' - 5""",1 SF,0.09 CF,
1929080,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/2""","0' - 5""",3 SF,0.38 CF,L 1 Zone 7
1929081,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 5 3/4""","0' - 5""",3 SF,0.39 CF,L 1 Zone 7
1929082,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 5 3/4""","0' - 5""",3 SF,0.39 CF,L 1 Zone 7
1929083,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/2""","0' - 5""",3 SF,0.38 CF,L 1 Zone 7
1929084,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","1' - 0""","0' - 5""",1 SF,0.09 CF,L 1 Zone 7
1929085,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,
1929086,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/2""","0' - 5""",3 SF,0.38 CF,L 1 Zone 7
1929087,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 5 3/4""","0' - 5""",3 SF,0.39 CF,L 1 Zone 7
1929088,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/2""","0' - 5""",3 SF,0.38 CF,L 1 Zone 7
1929089,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 1 Zone 7
1929090,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","8' - 0""","0' - 5""",5 SF,0.69 CF,L 1 Zone 7
1929091,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","1' - 0""","0' - 5""",1 SF,0.09 CF,L 1 Zone 7
1929092,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","1' - 0""","0' - 5""",1 SF,0.09 CF,L 1 Zone 7
1931355,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 1/4""","0' - 5""",3 SF,0.35 CF,L 1 Zone 4
1931381,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 1/4""","0' - 5""",3 SF,0.35 CF,L 1 Zone 4
1931382,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 1/4""","0' - 5""",3 SF,0.35 CF,L 1 Zone 4
1931408,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 0 1/4""","0' - 5""",3 SF,0.35 CF,L 1 Zone 4
1931409,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1931410,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1931436,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934572,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934573,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934574,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934575,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934576,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934577,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934578,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934746,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934747,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934748,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934749,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934750,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934751,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934752,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934816,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934817,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934818,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934819,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934820,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934821,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934822,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934943,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934944,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934945,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934946,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1934947,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934948,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1934949,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1935011,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935012,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935013,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935014,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935015,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1935016,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1935017,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1935085,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935086,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935087,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935088,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,L 1 Zone 4
1935089,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935090,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1935091,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,L 1 Zone 4
1935153,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935154,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935155,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935156,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935157,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935158,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935159,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935221,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935222,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935223,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935224,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935225,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935226,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935227,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935289,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935290,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935291,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935292,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935293,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935294,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935295,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935357,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935358,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935359,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935360,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935361,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935362,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935363,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935425,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935426,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935427,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935428,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935429,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935430,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935431,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935493,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/4""","0' - 5""",3 SF,0.38 CF,
1935494,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 4 1/4""","0' - 5""",3 SF,0.38 CF,
1935495,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 5 1/2""","0' - 5""",3 SF,0.39 CF,
1935496,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 5 1/2""","0' - 5""",3 SF,0.39 CF,
1935497,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935498,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935499,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","6' - 9 1/2""","0' - 5""",4 SF,0.59 CF,
1935602,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935603,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935604,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935605,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/4""","0' - 5""",3 SF,0.36 CF,
1935606,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935607,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1935608,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1938618,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938619,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938620,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938621,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938622,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1938623,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1938624,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","7' - 0""","0' - 5""",4 SF,0.61 CF,
1938804,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938805,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938806,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
1938807,Architecture,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,,,,,,,,,Aluminum,,,"0' - 5""","4' - 2 1/8""","0' - 5""",3 SF,0.36 CF,
